ltable_id,rtable_id,label,cluster_id_left,cluster_id_right,pair_id
1616,1149,1,52,52,84442012#31670057
610,2165,1,559,559,27999294#38352004
1257,890,1,512,778,1367517#62899929
1161,2572,1,942,1334,21722870#70431060
1924,2041,1,608,608,95290520#60604702
2532,2614,1,1056,1056,75134630#22240261
723,512,1,647,474,2485153#44644082
138,2457,1,137,137,45049276#67016602
1464,194,1,1108,185,54361760#77189808
240,1645,1,231,128,96716900#55061424
636,591,1,164,538,87317188#65913287
492,1109,1,457,598,58763783#22430617
2593,2615,1,1596,1596,77697394#61794834
1673,303,1,1218,286,15219566#36811471
1698,853,1,730,472,70318728#96760735
688,1559,1,618,291,51320865#37708089
1943,2006,1,702,1360,63897872#89468810
2594,1994,1,273,273,57322751#66639967
1081,2053,1,892,157,36256107#35431801
1747,2616,1,19,19,62384294#35565212
2595,1839,1,1223,1223,50487142#74508755
2596,2617,1,1597,1597,36022457#62248973
732,1202,1,654,963,35845201#65827720
489,1348,1,293,161,77407598#71212847
338,405,1,324,379,69905210#88531218
1968,989,1,245,838,32586695#46979351
2597,2548,1,118,118,88855243#34961217
1176,1025,1,953,463,21367693#39520289
952,775,1,814,685,93986462#48435137
118,1737,1,117,1238,71406090#40735339
979,336,1,830,318,55576195#17124871
1024,1170,1,854,417,59564519#52031548
1609,31,1,1183,31,80867192#45719431
1000,799,1,190,713,19451467#58116034
2599,2110,1,1250,1250,59544604#75117485
1917,309,1,1343,291,36868284#62293619
2000,1903,1,1376,410,56379271#85264097
1168,163,1,948,157,22881928#64773733
1418,407,1,835,268,33586613#63546088
1745,709,1,245,636,50691452#61498847
473,899,1,442,84,25574963#25349351
1901,579,1,951,527,30037069#38290908
1888,2544,1,407,1570,88047279#54882233
228,1972,1,219,1349,19898767#28750198
2600,2528,1,275,275,83152759#70896286
1265,1679,1,865,1205,22469882#25577348
1921,1737,1,117,1238,23480591#40735339
2601,2486,1,489,489,60848736#38999825
1209,463,1,973,432,27383622#84918364
693,106,1,623,70,88846729#19082435
1454,275,1,586,263,98586705#62936992
1642,2336,1,1199,154,44775009#74519010
1684,146,1,1225,142,500763#40988189
937,344,1,632,190,80552236#36136163
2131,639,1,39,578,35365744#45925876
2450,751,1,1555,672,50552219#80489256
2020,907,1,992,788,98665740#48105790
69,613,1,69,557,34387261#96103130
2602,2264,1,951,951,35320916#31167747
2032,256,1,1384,246,68284224#85554698
1354,848,1,758,749,9800934#34821146
1278,1410,1,1009,121,64891949#49430792
286,91,1,274,90,33783807#58326251
849,255,1,742,245,87367093#64941287
2028,1661,1,1383,172,40007703#83549502
2138,1965,1,603,603,52460480#97198719
1431,2620,1,1091,1091,55203154#60735508
725,538,1,218,218,21180493#91403970
795,2621,1,704,704,65798606#31789284
2034,2067,1,181,798,37532089#79616204
2603,2042,1,1372,1372,77279324#68894364
783,344,1,693,190,58116034#36136163
2604,1659,1,23,1194,36606795#58910438
653,564,1,154,518,5121195#24139438
225,539,1,216,496,34934382#42140129
395,85,1,375,84,6744526#55665914
1880,1716,1,17,17,45719431#70811582
421,1083,1,396,611,75202466#51280173
377,1186,1,358,234,24345418#65687036
804,516,1,710,478,3971343#96635773
2605,1354,1,369,369,44529558#39788733
926,415,1,797,388,75486692#64208250
2534,1611,1,453,453,25420328#86391670
31,604,1,31,549,83381137#37122066
2062,985,1,289,835,58057278#82795747
813,1248,1,349,717,91497919#81902222
987,2622,1,835,80,95788465#8587141
1671,1832,1,666,1155,52417851#65275494
2083,1887,1,1408,1310,43961262#76499819
2105,653,1,517,509,91026985#87343722
482,990,1,450,766,37035540#96759482
501,114,1,203,111,24514948#66191134
577,96,1,126,95,1444713#88549840
120,226,1,119,216,83579294#1778391
2606,2482,1,87,87,81164999#61306190
2607,2571,1,1584,1584,50682568#61738783
167,2623,1,166,166,93648382#5355657
2156,2401,1,44,44,95623366#62240391
1741,257,1,763,247,21376390#60389545
992,1344,1,838,245,457768#87367093
1437,2516,1,565,187,70326774#96712384
931,274,1,801,188,91200665#93998038
1991,123,1,496,119,51140258#41132356
1920,224,1,1344,214,37587790#83865712
2582,1919,1,55,55,77650984#63053118
1846,2624,1,1313,1313,39212848#43015965
244,1008,1,235,512,19089912#68280046
2306,2625,1,301,133,50547964#20120668
977,71,1,384,71,83811068#83027890
953,360,1,686,339,66639967#88216489
812,206,1,559,196,22718788#46104758
2608,2626,1,1599,1599,52385985#22736212
2430,2627,1,1548,1548,49635278#56508035
1106,482,1,124,349,70601468#59311367
1937,2628,1,1352,1352,25282467#49421369
184,1036,1,182,869,32343306#88914408
7,2632,1,7,7,44852039#64289564
2609,1705,1,1204,1204,56572331#57066806
2351,1247,1,1231,982,61023022#91880654
2098,668,1,1416,602,62368104#91877800
638,1619,1,238,1173,4342807#44736122
858,1701,1,749,94,66110234#54726010
418,1104,1,393,843,89284852#64363962
2610,2633,1,1600,1600,66638241#33753739
2611,2346,1,1159,1159,39146691#38890517
1507,1689,1,281,1210,98589216#14693945
1110,870,1,329,329,56594170#58098284
1336,1107,1,1038,912,37790634#76532824
2348,2448,1,344,280,35959374#87135655
2613,2391,1,443,443,64565521#25347598
1999,1914,1,147,725,70894718#63223933
136,2635,1,135,135,52200023#20383993
721,466,1,645,434,35405475#55667225
645,679,1,582,611,1768956#51909448
937,774,1,632,693,80552236#18942955
872,58,1,195,58,15194153#73823909
2005,1634,1,127,797,95781094#64384934
983,342,1,831,324,50426062#73812685
1227,856,1,982,754,41725436#59667572
2614,2636,1,1602,1602,83566703#87636038
52,1539,1,52,52,14120468#56699692
4,270,1,4,260,37287476#78766806
2615,287,1,272,272,63362179#73545745
337,2219,1,323,882,38118876#80552353
1403,1288,1,1075,1004,67646868#51949387
2003,2350,1,1377,1320,28282387#88829158
804,808,1,710,470,3971343#35560850
2616,367,1,314,314,67925279#63713898
2617,2637,1,1603,1603,35314124#36109749
1995,902,1,716,784,89357064#93464280
2560,2638,1,1589,1589,75526094#75913694
1441,250,1,240,240,44483408#69206944
2567,2592,1,1248,1589,75913694#86661317
2618,1471,1,491,491,94680941#86785250
1646,1811,1,1203,1274,32413380#91790289
403,502,1,381,464,29545459#40510893
1363,429,1,1055,402,15729262#22343819
1650,646,1,1206,583,13198918#26725937
1180,2640,1,955,504,38422281#13249901
1682,1355,1,116,116,7179251#49420850
1622,311,1,293,293,80835653#61009090
1344,1371,1,97,1044,85257651#51313060
70,1387,1,70,376,9564204#69902105
1543,2057,1,274,173,74613707#36182195
2619,2642,1,1604,1604,31686048#59061091
2620,1658,1,122,122,89707882#91573353
2227,1955,1,166,1337,47867942#93648382
2621,2644,1,1605,1605,59603024#73468248
343,1538,1,329,1104,45282536#74748782
442,1399,1,416,331,57728272#96573605
2063,1158,1,531,941,45959444#95806145
237,404,1,228,331,86917365#57728272
2393,2628,1,409,1352,41901856#49421369
1133,585,1,925,532,53837571#75566537
219,1990,1,202,202,18587726#13824300
859,535,1,348,493,4030876#61984536
399,2165,1,378,559,46104758#38352004
1429,31,1,1089,31,97547150#45719431
1323,285,1,1031,270,11619753#75684453
2622,2420,1,1534,1534,23836667#43409810
101,1884,1,100,1308,68696736#24225119
1604,2545,1,1179,94,34821146#90391225
1214,1409,1,166,824,30865062#54287205
330,105,1,316,104,7083119#64607522
2229,808,1,470,470,41146338#35560850
2441,2502,1,1551,1464,71679518#84023997
2131,2115,1,39,39,35365744#46062024
2269,1343,1,101,1031,96986336#60392808
12,714,1,12,639,97711225#36864471
835,721,1,196,645,97354784#29833960
1912,1658,1,1341,122,79464526#91573353
267,413,1,257,386,79069245#36288245
299,843,1,287,744,24423057#56194318
1185,2407,1,960,1526,25603650#60655494
2537,2646,1,419,419,53598501#12085535
1960,1505,1,545,545,39143725#56854298
886,2438,1,766,345,94415653#56609065
1699,1528,1,1238,1125,54528357#71406090
2347,2390,1,412,37,17624685#32682669
2626,2648,1,1607,1607,84550965#45620476
2627,2649,1,1608,1608,63296671#28978825
2098,2138,1,1416,93,62368104#67675959
1024,2510,1,854,159,59564519#96052167
870,484,1,23,448,52843087#36606795
250,1047,1,240,876,4544706#77077400
1614,2284,1,1121,763,11257759#20566424
2202,1452,1,221,1092,62569432#84909323
2629,2654,1,1610,1610,32537245#51175371
2024,1433,1,127,1080,48758733#67147203
2275,558,1,47,512,68280046#36439966
642,2313,1,580,52,68731378#95409910
282,258,1,270,248,66684435#65983637
2289,2278,1,705,265,78845222#53356565
784,2477,1,694,978,5489545#61868091
2343,1674,1,1517,1201,60679295#84102458
225,887,1,216,269,34934382#43328662
2108,1908,1,69,557,22845181#29239928
1939,2462,1,980,677,52185117#84107754
2631,155,1,150,150,91214622#53079510
120,1722,1,119,496,83579294#90809669
1159,1241,1,941,980,4356136#38514580
602,1440,1,552,1083,6798938#51583866
716,2655,1,5,5,65827191#34532774
292,2585,1,280,280,22074403#31142120
1524,792,1,568,238,44570489#82893592
1708,629,1,299,570,20465037#25239030
716,118,1,5,115,65827191#84071723
2632,541,1,422,498,52223460#48046242
2633,2656,1,1611,1611,63401804#60109495
2634,2657,1,1612,1612,82640108#31292975
1285,1619,1,238,1173,69250227#44736122
2635,2659,1,1613,1613,43889395#28105079
1649,1347,1,412,412,41364197#47814705
1429,2370,1,1089,17,97547150#51131711
38,176,1,38,169,7250514#9937440
646,294,1,583,279,1065127#37958871
1261,2243,1,314,57,35165067#41485546
148,858,1,147,756,10484796#52762800
2294,1434,1,15,931,52086898#80250895
630,529,1,395,164,5042118#62404947
2296,1226,1,1498,138,81157886#93444928
1063,382,1,616,359,25511984#24092458
292,1662,1,280,1195,22074403#53303867
348,2171,1,333,333,52265517#83592973
1410,1634,1,1080,797,1303912#64384934
2506,2103,1,393,779,57215167#84465814
1156,840,1,245,742,46979351#46007971
1218,923,1,804,799,89031582#38149907
1188,2661,1,962,746,46015351#46751472
2636,2526,1,1566,1566,49517221#51544284
2039,1533,1,205,1127,87637930#21367693
1555,1244,1,804,731,35915008#53628957
712,312,1,129,294,59120183#73999754
627,2662,1,85,85,30924595#731605
2054,1208,1,70,769,37667502#87530028
130,312,1,129,294,38413725#73999754
1608,2663,1,1182,746,72058257#35529221
1833,1218,1,1306,146,69912633#55471505
910,183,1,786,175,22216118#60121656
816,482,1,717,349,95715165#59311367
1214,56,1,166,56,30865062#30011491
1738,1105,1,1258,910,52261542#65124080
2168,1941,1,1451,786,71957793#39924028
1414,2384,1,1081,1268,22736212#76653432
349,1474,1,334,281,42663606#77257977
490,1081,1,107,171,26453577#57001488
818,230,1,719,220,69165385#53058929
1093,80,1,79,79,95960852#48049039
1226,978,1,83,296,24445141#42282022
749,1024,1,667,860,2144839#42663606
83,573,1,82,522,30847749#64928819
2637,384,1,361,361,89710725#98669404
929,1211,1,799,804,82440142#57765660
2638,2665,1,1614,1614,24675126#27611218
1442,162,1,391,156,36864471#54922099
1123,1813,1,884,862,40752015#74418772
1100,2666,1,902,168,34743730#35226371
2154,1583,1,505,204,19984841#41116737
2269,284,1,101,270,96986336#98273310
2083,726,1,1408,650,43961262#46824556
2639,2667,1,1615,1615,84000278#46639696
315,2641,1,303,303,44051779#8282084
1635,476,1,1196,442,55665914#51652697
2591,965,1,109,449,47444077#22350614
1662,1191,1,454,339,88216489#57322751
1118,757,1,914,677,95806145#35301472
1771,1363,1,1273,107,57189752#26453577
214,2668,1,209,209,69863476#98293160
1403,1993,1,1075,1356,67646868#55576195
725,789,1,218,524,21180493#41705358
2153,668,1,243,602,55591354#91877800
950,198,1,812,35,67358090#49967223
1826,1318,1,68,1016,48827928#63278418
898,1129,1,777,924,38131875#86595714
955,361,1,816,340,25409167#46707617
206,145,1,201,141,76928307#77743117
247,1281,1,238,1000,53086722#39238648
1358,2669,1,1050,1050,62627628#77215589
97,1049,1,96,878,75318821#77107182
2226,1784,1,1478,709,43442029#82712155
84,314,1,83,296,80714779#41782299
1355,671,1,260,605,48940816#41937003
1220,1140,1,979,931,25446597#52005921
2641,1663,1,1024,1024,95457597#47164036
574,2462,1,531,677,35301472#84107754
728,1170,1,651,417,35900099#52031548
1489,923,1,468,799,57765660#38149907
2345,976,1,161,293,51105243#80835653
1796,2672,1,874,22,54852394#91193296
2282,1857,1,1230,1010,40229294#53073800
571,203,1,528,193,5312650#81497694
945,1964,1,808,1343,44680853#44810316
909,124,1,377,120,52152289#70981106
2598,1953,1,1598,1336,32904975#50284595
645,1083,1,582,611,1768956#51280173
1225,1240,1,931,979,19906097#52086898
2026,1475,1,311,311,40331344#84429009
2468,2674,1,601,601,51060838#92894304
2108,202,1,69,192,22845181#82477177
2591,262,1,109,252,47444077#52101570
2568,525,1,168,487,35226371#64284441
735,1103,1,657,875,80450571#22775085
88,2180,1,87,74,45511817#54689761
2642,2412,1,1530,1530,75169795#82877360
1320,2019,1,1028,954,52851190#67358090
2643,2675,1,1617,1617,83171271#37214924
16,522,1,16,484,62911#65163442
1299,502,1,1018,464,38017299#40510893
1761,586,1,1245,533,74120132#60979507
624,1073,1,512,896,94750224#19089912
1792,1570,1,1250,1149,41312532#90023996
1169,669,1,949,603,27135511#86941968
283,877,1,271,769,25782210#56588079
2645,2518,1,1096,1096,91216899#63928436
1241,116,1,960,113,53711572#70863968
696,455,1,626,425,11364095#32188644
1025,1200,1,855,865,4422385#25200950
316,1378,1,244,989,30719223#53177791
1566,894,1,843,779,84465814#67963843
2249,1218,1,61,146,17553753#55471505
627,771,1,85,690,30924595#74722865
1179,425,1,387,398,13696312#63984980
1137,2260,1,927,1469,49590574#75823632
1235,681,1,499,612,20852171#68820790
2100,607,1,1418,552,40764402#56834248
1824,2679,1,272,272,41414851#42895870
1647,1415,1,1204,1066,52605917#82666513
1416,848,1,926,749,25259459#34821146
2011,1392,1,661,303,87141400#97516345
620,1267,1,566,993,5838635#20852171
2071,183,1,786,175,93836358#60121656
2379,2049,1,421,558,40886103#48680065
943,749,1,594,670,86820843#46781089
234,730,1,225,654,29965851#37142582
1062,1040,1,881,872,478870#62648299
1835,2173,1,1008,1432,43522170#48742674
913,567,1,554,283,48138830#98575850
2595,2139,1,1223,1411,50487142#98595213
453,206,1,423,196,260753#46104758
38,167,1,38,160,7250514#44870108
870,1792,1,23,23,52843087#35122049
1460,2680,1,1024,1024,27852334#32204159
2636,1669,1,1566,1197,49517221#50278024
583,698,1,271,70,69902105#37667502
110,1117,1,109,519,10524933#33469889
739,1609,1,651,313,96052167#3598514
2373,2671,1,158,158,34996246#58307266
1753,980,1,1265,147,52762800#98424047
1388,1513,1,785,140,19744218#34073752
2646,2422,1,1340,1340,69346431#60140672
392,1772,1,373,69,46427738#34387261
1579,1823,1,50,50,13312849#76448251
1557,1641,1,719,719,31203092#59445008
2003,2347,1,1377,1320,28282387#92624064
37,1143,1,37,934,32682669#98077329
448,565,1,350,350,23903408#84981584
166,1002,1,165,743,69821747#93198920
541,1270,1,503,995,29203591#47847019
1822,2647,1,423,423,55667225#22718788
644,1230,1,581,235,62899929#29714425
2647,211,1,201,201,50212748#40059942
2553,2364,1,1588,361,34480831#89611718
1530,1941,1,175,786,33133828#39924028
709,908,1,637,399,41538803#79069245
1036,180,1,864,108,5185359#59100632
273,188,1,263,180,73353855#64159490
1454,1204,1,586,558,98586705#40886103
2285,2011,1,594,594,43106906#86820843
1885,398,1,1098,374,65048923#42060474
570,1303,1,6,1011,61562851#41538803
1876,996,1,79,81,16585577#24378987
2459,751,1,1555,672,53951521#80489256
2648,2684,1,1619,1619,32887006#57359937
1144,1304,1,399,1002,89959697#61562851
954,1985,1,815,1056,24659909#95279584
2652,2685,1,1620,1620,44557599#75383195
1700,917,1,656,795,35405134#21860951
2353,1291,1,1205,947,25200950#86509269
757,2153,1,674,575,3767863#85920554
1087,423,1,897,396,86739887#47684966
2591,584,1,109,449,47444077#26355403
1557,2081,1,719,719,31203092#70877243
993,428,1,401,401,38939272#16456052
2407,184,1,176,176,63966824#56275224
2124,2019,1,35,954,59307764#67358090
2323,464,1,40,95,45001854#56115346
1787,1857,1,1282,1010,47478087#53073800
1432,2358,1,1092,221,77379583#18070783
1094,1797,1,162,162,64928819#97562809
1259,2514,1,998,1387,56562122#59141538
2010,485,1,109,449,22350614#31228902
2231,259,1,52,249,56699692#58772012
2098,94,1,1416,93,62368104#30539466
545,710,1,507,428,37497854#98808067
1384,2532,1,1065,283,60583815#68935383
1333,521,1,1036,483,38402834#66123367
903,1278,1,193,426,35350872#41256110
1235,2530,1,499,223,20852171#22352677
533,215,1,495,205,85223368#57619335
114,2407,1,113,1526,2101868#60655494
2323,1874,1,40,126,45001854#57862639
2182,1087,1,1457,321,54001501#57337098
2655,2537,1,1438,1438,54528527#81494459
911,1716,1,787,17,4123023#70811582
1728,853,1,472,472,33701626#96760735
2619,1759,1,1604,1249,31686048#41158928
245,760,1,236,680,61081823#89122570
2656,1686,1,427,427,62240391#33063024
1748,321,1,303,303,82258841#60583235
1921,1528,1,117,1125,23480591#71406090
2657,2688,1,1622,1622,21882686#56183375
1679,2141,1,1223,1413,52911581#56953925
449,1555,1,419,1141,12085535#69249085
896,1148,1,617,522,93007560#66053411
1301,1124,1,1020,921,96478412#55076986
1035,433,1,863,406,79449686#35759560
1034,1290,1,862,884,2980362#81168050
1528,2672,1,22,22,22286818#91193296
1920,2689,1,1344,214,37587790#49684971
2122,1654,1,1427,1190,55877636#59584097
590,2227,1,542,600,26184134#28552327
1265,2255,1,865,855,22469882#44568249
132,515,1,131,477,73823909#18960736
1590,1026,1,324,861,88531218#63056453
1672,2068,1,1217,176,87120193#58897448
2536,1569,1,1126,1148,37427126#64181180
2506,1104,1,393,843,57215167#64363962
2564,2690,1,1473,1473,50176689#51899127
2658,2691,1,1623,1623,66778692#48868171
700,1309,1,629,195,98849797#47115585
757,2563,1,674,575,3767863#27300438
1913,2477,1,1106,978,27976942#61868091
2618,557,1,491,511,94680941#83006494
1885,2203,1,1098,374,65048923#58948641
1498,788,1,836,704,35754921#84274296
1840,726,1,1310,650,43051351#46824556
188,1068,1,157,892,89896876#22881928
706,414,1,398,387,804681#29319775
883,1553,1,203,111,66191134#43006963
611,1812,1,548,387,25407477#25106018
1192,723,1,251,647,64207699#54872620
602,532,1,552,134,6798938#22106476
1270,1993,1,1004,1356,42485302#55576195
1116,823,1,804,731,53628957#89031582
1895,203,1,426,193,34686093#81497694
1037,1679,1,865,1205,45376232#25577348
2237,2406,1,463,463,35951391#43895439
281,2149,1,269,119,41132356#57492067
375,1858,1,357,84,51652697#25820683
2660,2245,1,1465,1465,6403220#10042792
1528,857,1,22,755,22286818#54852394
1173,596,1,951,542,41160429#30037069
1124,173,1,918,166,5355657#69120468
948,651,1,518,588,47847019#44775009
1798,1989,1,555,93,83075662#62368104
1599,988,1,1178,837,19067410#30014213
1561,154,1,1162,149,50683064#67780963
2661,2579,1,1559,1559,57488134#36752919
409,1303,1,386,1011,35536212#41538803
2283,1697,1,176,1217,58897448#63966824
1052,717,1,875,642,18394686#69709216
1955,1975,1,321,321,47948274#71378693
1223,2549,1,981,1572,32939808#33241159
1713,1007,1,1137,847,20647957#81077464
831,1895,1,730,730,22150807#33138819
2580,1464,1,39,39,37915790#88984856
2201,1251,1,227,418,70919736#76444235
728,2510,1,651,159,35900099#96052167
1843,1631,1,94,1179,59928566#98857946
2445,409,1,1554,382,42516046#78212459
500,2316,1,465,1001,76549610#87522608
618,2516,1,565,187,47562526#96712384
1235,233,1,499,223,20852171#56768821
2662,994,1,840,840,70518638#70833173
2461,1753,1,1556,1165,55640876#78292954
2125,731,1,202,655,28891661#18587726
1397,744,1,784,666,51987274#49072238
608,202,1,557,192,45074607#82477177
2663,1861,1,1297,1297,37214924#62867651
